"State","State Code","Gender","Gender Code","Year","Year Code","Deaths","Population","Crude Rate"
"Alabama","01","Female","F","1999","1999",155,2293259,6.8
"Alabama","01","Female","F","2000","2000",133,2300596,5.8
"Alabama","01","Female","F","2001","2001",128,2309496,5.5
"Alabama","01","Female","F","2002","2002",112,2314370,4.8
"Alabama","01","Female","F","2003","2003",131,2324069,5.6
"Alabama","01","Female","F","2004","2004",115,2337857,4.9
"Alabama","01","Female","F","2005","2005",120,2356423,5.1
"Alabama","01","Female","F","2006","2006",120,2385480,5
"Alabama","01","Female","F","2007","2007",142,2407275,5.9
"Alabama","01","Female","F","2008","2008",131,2430257,5.4
"Alabama","01","Female","F","2009","2009",149,2448159,6.1
"Alabama","01","Female","F","2010","2010",126,2459548,5.1
"Alabama","01","Female","F","2011","2011",135,2473249,5.5
"Alabama","01","Female","F","2012","2012",131,2483466,5.3
"Alabama","01","Female","F","2013","2013",137,2488375,5.5
"Alabama","01","Female","F","2014","2014",137,2499410,5.5
"Alabama","01","Female","F","2015","2015",163,2505795,6.5
"Alabama","01","Female","F","2016","2016",174,2507714,6.9
"Alabama","01","Male","M","1999","1999",624,2136882,29.2
"Alabama","01","Male","M","2000","2000",622,2146504,29
"Alabama","01","Male","M","2001","2001",602,2158138,27.9
"Alabama","01","Male","M","2002","2002",606,2165719,28
"Alabama","01","Male","M","2003","2003",628,2179422,28.8
"Alabama","01","Male","M","2004","2004",553,2192872,25.2
"Alabama","01","Male","M","2005","2005",605,2213382,27.3
"Alabama","01","Male","M","2006","2006",650,2243501,29
"Alabama","01","Male","M","2007","2007",656,2265565,29
"Alabama","01","Male","M","2008","2008",674,2287949,29.5
"Alabama","01","Male","M","2009","2009",675,2309779,29.2
"Alabama","01","Male","M","2010","2010",646,2320188,27.8
"Alabama","01","Male","M","2011","2011",634,2329491,27.2
"Alabama","01","Male","M","2012","2012",689,2338557,29.5
"Alabama","01","Male","M","2013","2013",709,2345347,30.2
"Alabama","01","Male","M","2014","2014",663,2349967,28.2
"Alabama","01","Male","M","2015","2015",776,2353184,33
"Alabama","01","Male","M","2016","2016",851,2355586,36.1
"Alaska","02","Female","F","1999","1999",16,301266,"Unreliable"
"Alaska","02","Female","F","2000","2000",16,302820,"Unreliable"
"Alaska","02","Female","F","2001","2001",14,305579,"Unreliable"
"Alaska","02","Female","F","2002","2002",33,309633,10.7
"Alaska","02","Female","F","2003","2003",18,313034,"Unreliable"
"Alaska","02","Female","F","2004","2004",14,317807,"Unreliable"
"Alaska","02","Female","F","2005","2005",18,320920,"Unreliable"
"Alaska","02","Female","F","2006","2006",14,325121,"Unreliable"
"Alaska","02","Female","F","2007","2007",11,327138,"Unreliable"
"Alaska","02","Female","F","2008","2008",17,329412,"Unreliable"
"Alaska","02","Female","F","2009","2009",15,337002,"Unreliable"
"Alaska","02","Female","F","2010","2010",27,340603,7.9
"Alaska","02","Female","F","2011","2011",22,347526,6.3
"Alaska","02","Female","F","2012","2012",15,350211,"Unreliable"
"Alaska","02","Female","F","2013","2013",23,349564,6.6
"Alaska","02","Female","F","2014","2014",20,349436,5.7
"Alaska","02","Female","F","2015","2015",34,349407,9.7
"Alaska","02","Female","F","2016","2016",34,353762,9.6
"Alaska","02","Male","M","1999","1999",69,323513,21.3
"Alaska","02","Male","M","2000","2000",98,324112,30.2
"Alaska","02","Male","M","2001","2001",77,328135,23.5
"Alaska","02","Male","M","2002","2002",86,332704,25.8
"Alaska","02","Male","M","2003","2003",96,335380,28.6
"Alaska","02","Male","M","2004","2004",100,341479,29.3
"Alaska","02","Male","M","2005","2005",95,346026,27.5
"Alaska","02","Male","M","2006","2006",97,350181,27.7
"Alaska","02","Male","M","2007","2007",108,353162,30.6
"Alaska","02","Male","M","2008","2008",119,358043,33.2
"Alaska","02","Male","M","2009","2009",81,361893,22.4
"Alaska","02","Male","M","2010","2010",112,369628,30.3
"Alaska","02","Male","M","2011","2011",97,375192,25.9
"Alaska","02","Male","M","2012","2012",106,381238,27.8
"Alaska","02","Male","M","2013","2013",118,385568,30.6
"Alaska","02","Male","M","2014","2014",119,387296,30.7
"Alaska","02","Male","M","2015","2015",136,389025,35
"Alaska","02","Male","M","2016","2016",129,388132,33.2
"Arizona","04","Female","F","1999","1999",131,2518299,5.2
"Arizona","04","Female","F","2000","2000",109,2569575,4.2
"Arizona","04","Female","F","2001","2001",117,2641676,4.4
"Arizona","04","Female","F","2002","2002",132,2704217,4.9
"Arizona","04","Female","F","2003","2003",121,2764077,4.4
"Arizona","04","Female","F","2004","2004",108,2835606,3.8
"Arizona","04","Female","F","2005","2005",108,2930811,3.7
"Arizona","04","Female","F","2006","2006",139,3026134,4.6
"Arizona","04","Female","F","2007","2007",112,3096998,3.6
"Arizona","04","Female","F","2008","2008",149,3155278,4.7
"Arizona","04","Female","F","2009","2009",157,3189908,4.9
"Arizona","04","Female","F","2010","2010",130,3216194,4
"Arizona","04","Female","F","2011","2011",128,3258634,3.9
"Arizona","04","Female","F","2012","2012",151,3294772,4.6
"Arizona","04","Female","F","2013","2013",143,3331505,4.3
"Arizona","04","Female","F","2014","2014",153,3387637,4.5
"Arizona","04","Female","F","2015","2015",165,3436575,4.8
"Arizona","04","Female","F","2016","2016",180,3488176,5.2
"Arizona","04","Male","M","1999","1999",665,2505524,26.5
"Arizona","04","Male","M","2000","2000",668,2561057,26.1
"Arizona","04","Male","M","2001","2001",699,2631801,26.6
"Arizona","04","Male","M","2002","2002",807,2692038,30
"Arizona","04","Male","M","2003","2003",701,2746287,25.5
"Arizona","04","Male","M","2004","2004",757,2816798,26.9
"Arizona","04","Male","M","2005","2005",798,2908266,27.4
"Arizona","04","Male","M","2006","2006",820,3003007,27.3
"Arizona","04","Male","M","2007","2007",808,3070683,26.3
"Arizona","04","Male","M","2008","2008",735,3125084,23.5
"Arizona","04","Male","M","2009","2009",683,3153246,21.7
"Arizona","04","Male","M","2010","2010",773,3175823,24.3
"Arizona","04","Male","M","2011","2011",812,3223871,25.2
"Arizona","04","Male","M","2012","2012",771,3258483,23.7
"Arizona","04","Male","M","2013","2013",770,3295119,23.4
"Arizona","04","Male","M","2014","2014",750,3343847,22.4
"Arizona","04","Male","M","2015","2015",781,3391490,23
"Arizona","04","Male","M","2016","2016",886,3442895,25.7
"Arkansas","05","Female","F","1999","1999",61,1359445,4.5
"Arkansas","05","Female","F","2000","2000",68,1368707,5
"Arkansas","05","Female","F","2001","2001",65,1376845,4.7
"Arkansas","05","Female","F","2002","2002",63,1383239,4.6
"Arkansas","05","Female","F","2003","2003",52,1391523,3.7
"Arkansas","05","Female","F","2004","2004",57,1403048,4.1
"Arkansas","05","Female","F","2005","2005",86,1418295,6.1
"Arkansas","05","Female","F","2006","2006",52,1438428,3.6
"Arkansas","05","Female","F","2007","2007",68,1451358,4.7
"Arkansas","05","Female","F","2008","2008",71,1464220,4.8
"Arkansas","05","Female","F","2009","2009",60,1475013,4.1
"Arkansas","05","Female","F","2010","2010",65,1484281,4.4
"Arkansas","05","Female","F","2011","2011",75,1495200,5
"Arkansas","05","Female","F","2012","2012",70,1500641,4.7
"Arkansas","05","Female","F","2013","2013",73,1505782,4.8
"Arkansas","05","Female","F","2014","2014",91,1509053,6
"Arkansas","05","Female","F","2015","2015",100,1515348,6.6
"Arkansas","05","Female","F","2016","2016",100,1520375,6.6
"Arkansas","05","Male","M","1999","1999",315,1292415,24.4
"Arkansas","05","Male","M","2000","2000",335,1304693,25.7
"Arkansas","05","Male","M","2001","2001",338,1314726,25.7
"Arkansas","05","Male","M","2002","2002",362,1322688,27.4
"Arkansas","05","Male","M","2003","2003",347,1333293,26
"Arkansas","05","Male","M","2004","2004",332,1346638,24.7
"Arkansas","05","Male","M","2005","2005",344,1362802,25.2
"Arkansas","05","Male","M","2006","2006",362,1383333,26.2
"Arkansas","05","Male","M","2007","2007",350,1397292,25
"Arkansas","05","Male","M","2008","2008",366,1410334,26
"Arkansas","05","Male","M","2009","2009",396,1421830,27.9
"Arkansas","05","Male","M","2010","2010",347,1431637,24.2
"Arkansas","05","Male","M","2011","2011",380,1442779,26.3
"Arkansas","05","Male","M","2012","2012",413,1448490,28.5
"Arkansas","05","Male","M","2013","2013",416,1453591,28.6
"Arkansas","05","Male","M","2014","2014",400,1457316,27.4
"Arkansas","05","Male","M","2015","2015",414,1462856,28.3
"Arkansas","05","Male","M","2016","2016",424,1467873,28.9
"California","06","Female","F","1999","1999",396,16800161,2.4
"California","06","Female","F","2000","2000",391,16996756,2.3
"California","06","Female","F","2001","2001",386,17294223,2.2
"California","06","Female","F","2002","2002",401,17498462,2.3
"California","06","Female","F","2003","2003",368,17709509,2.1
"California","06","Female","F","2004","2004",358,17871415,2
"California","06","Female","F","2005","2005",348,17996230,1.9
"California","06","Female","F","2006","2006",362,18097471,2
"California","06","Female","F","2007","2007",375,18214926,2.1
"California","06","Female","F","2008","2008",347,18396972,1.9
"California","06","Female","F","2009","2009",328,18583075,1.8
"California","06","Female","F","2010","2010",352,18736126,1.9
"California","06","Female","F","2011","2011",358,18943585,1.9
"California","06","Female","F","2012","2012",342,19122866,1.8
"California","06","Female","F","2013","2013",351,19268325,1.8
"California","06","Female","F","2014","2014",335,19533596,1.7
"California","06","Female","F","2015","2015",331,19701750,1.7
"California","06","Female","F","2016","2016",358,19756656,1.8
"California","06","Male","M","1999","1999",2563,16699043,15.3
"California","06","Male","M","2000","2000",2645,16874892,15.7
"California","06","Male","M","2001","2001",2750,17185235,16
"California","06","Male","M","2002","2002",2943,17373381,16.9
"California","06","Male","M","2003","2003",2987,17543650,17
"California","06","Male","M","2004","2004",2866,17703161,16.2
"California","06","Male","M","2005","2005",3005,17831713,16.9
"California","06","Male","M","2006","2006",2908,17923731,16.2
"California","06","Male","M","2007","2007",2791,18035385,15.5
"California","06","Male","M","2008","2008",2737,18207365,15
"California","06","Male","M","2009","2009",2682,18378154,14.6
"California","06","Male","M","2010","2010",2506,18517830,13.5
"California","06","Male","M","2011","2011",2546,18748327,13.6
"California","06","Male","M","2012","2012",2599,18918564,13.7
"California","06","Male","M","2013","2013",2567,19064196,13.5
"California","06","Male","M","2014","2014",2503,19268904,13
"California","06","Male","M","2015","2015",2653,19443068,13.6
"California","06","Male","M","2016","2016",2740,19493361,14.1
"Colorado","08","Female","F","1999","1999",72,2101358,3.4
"Colorado","08","Female","F","2000","2000",75,2135278,3.5
"Colorado","08","Female","F","2001","2001",77,2195705,3.5
"Colorado","08","Female","F","2002","2002",78,2228665,3.5
"Colorado","08","Female","F","2003","2003",70,2253214,3.1
"Colorado","08","Female","F","2004","2004",81,2274511,3.6
"Colorado","08","Female","F","2005","2005",72,2308238,3.1
"Colorado","08","Female","F","2006","2006",87,2352960,3.7
"Colorado","08","Female","F","2007","2007",63,2396433,2.6
"Colorado","08","Female","F","2008","2008",62,2439060,2.5
"Colorado","08","Female","F","2009","2009",85,2480710,3.4
"Colorado","08","Female","F","2010","2010",79,2508534,3.1
"Colorado","08","Female","F","2011","2011",76,2549601,3
"Colorado","08","Female","F","2012","2012",92,2583877,3.6
"Colorado","08","Female","F","2013","2013",96,2621921,3.7
"Colorado","08","Female","F","2014","2014",97,2664707,3.6
"Colorado","08","Female","F","2015","2015",97,2712811,3.6
"Colorado","08","Female","F","2016","2016",122,2754727,4.4
"Colorado","08","Male","M","1999","1999",367,2124660,17.3
"Colorado","08","Male","M","2000","2000",364,2165983,16.8
"Colorado","08","Male","M","2001","2001",421,2229982,18.9
"Colorado","08","Male","M","2002","2002",427,2261741,18.9
"Colorado","08","Male","M","2003","2003",415,2275518,18.2
"Colorado","08","Male","M","2004","2004",454,2300502,19.7
"Colorado","08","Male","M","2005","2005",448,2323650,19.3
"Colorado","08","Male","M","2006","2006",394,2367463,16.6
"Colorado","08","Male","M","2007","2007",427,2407435,17.7
"Colorado","08","Male","M","2008","2008",441,2450670,18
"Colorado","08","Male","M","2009","2009",484,2491485,19.4
"Colorado","08","Male","M","2010","2010",452,2520662,17.9
"Colorado","08","Male","M","2011","2011",480,2567195,18.7
"Colorado","08","Male","M","2012","2012",567,2603705,21.8
"Colorado","08","Male","M","2013","2013",504,2646446,19
"Colorado","08","Male","M","2014","2014",546,2691159,20.3
"Colorado","08","Male","M","2015","2015",585,2743763,21.3
"Colorado","08","Male","M","2016","2016",663,2785818,23.8
"Connecticut","09","Female","F","1999","1999",13,1747148,"Unreliable"
"Connecticut","09","Female","F","2000","2000",17,1756246,"Unreliable"
"Connecticut","09","Female","F","2001","2001",14,1768959,"Unreliable"
"Connecticut","09","Female","F","2002","2002",10,1780500,"Unreliable"
"Connecticut","09","Female","F","2003","2003",22,1793468,1.2
"Connecticut","09","Female","F","2004","2004",20,1798078,1.1
"Connecticut","09","Female","F","2005","2005",17,1802068,"Unreliable"
"Connecticut","09","Female","F","2006","2006",19,1807675,"Unreliable"
"Connecticut","09","Female","F","2007","2007",19,1811617,"Unreliable"
"Connecticut","09","Female","F","2008","2008",21,1820749,1.2
"Connecticut","09","Female","F","2009","2009",22,1828779,1.2
"Connecticut","09","Female","F","2010","2010",18,1834483,"Unreliable"
"Connecticut","09","Female","F","2011","2011",17,1835893,"Unreliable"
"Connecticut","09","Female","F","2012","2012",42,1840431,2.3
"Connecticut","09","Female","F","2014","2014",15,1842128,"Unreliable"
"Connecticut","09","Female","F","2015","2015",22,1839139,1.2
"Connecticut","09","Female","F","2016","2016",15,1830837,"Unreliable"
"Connecticut","09","Male","M","1999","1999",184,1639253,11.2
"Connecticut","09","Male","M","2000","2000",160,1649319,9.7
"Connecticut","09","Male","M","2001","2001",176,1663876,10.6
"Connecticut","09","Male","M","2002","2002",135,1678249,8
"Connecticut","09","Male","M","2003","2003",129,1690868,7.6
"Connecticut","09","Male","M","2004","2004",151,1698016,8.9
"Connecticut","09","Male","M","2005","2005",170,1704888,10
"Connecticut","09","Male","M","2006","2006",153,1709785,8.9
"Connecticut","09","Male","M","2007","2007",129,1715653,7.5
"Connecticut","09","Male","M","2008","2008",177,1724830,10.3
"Connecticut","09","Male","M","2009","2009",150,1733028,8.7
"Connecticut","09","Male","M","2010","2010",190,1739614,10.9
"Connecticut","09","Male","M","2011","2011",192,1744816,11
"Connecticut","09","Male","M","2012","2012",185,1749916,10.6
"Connecticut","09","Male","M","2013","2013",149,1754151,8.5
"Connecticut","09","Male","M","2014","2014",171,1754549,9.7
"Connecticut","09","Male","M","2015","2015",163,1751747,9.3
"Connecticut","09","Male","M","2016","2016",151,1745615,8.7
"Delaware","10","Female","F","2001","2001",17,409349,"Unreliable"
"Delaware","10","Female","F","2004","2004",11,427320,"Unreliable"
"Delaware","10","Female","F","2006","2006",11,442766,"Unreliable"
"Delaware","10","Female","F","2007","2007",13,449398,"Unreliable"
"Delaware","10","Female","F","2011","2011",13,467299,"Unreliable"
"Delaware","10","Female","F","2012","2012",12,472734,"Unreliable"
"Delaware","10","Female","F","2013","2013",15,477802,"Unreliable"
"Delaware","10","Female","F","2015","2015",16,488125,"Unreliable"
"Delaware","10","Female","F","2016","2016",14,491395,"Unreliable"
"Delaware","10","Male","M","1999","1999",55,376258,14.6
"Delaware","10","Male","M","2000","2000",43,380541,11.3
"Delaware","10","Male","M","2001","2001",58,386350,15
"Delaware","10","Male","M","2002","2002",66,391517,16.9
"Delaware","10","Male","M","2003","2003",54,397201,13.6
"Delaware","10","Male","M","2004","2004",62,403483,15.4
"Delaware","10","Male","M","2005","2005",67,409923,16.3
"Delaware","10","Male","M","2006","2006",65,416502,15.6
"Delaware","10","Male","M","2007","2007",63,422351,14.9
"Delaware","10","Male","M","2008","2008",90,428393,21
"Delaware","10","Male","M","2009","2009",65,431935,15
"Delaware","10","Male","M","2010","2010",80,434939,18.4
"Delaware","10","Male","M","2011","2011",64,439836,14.6
"Delaware","10","Male","M","2012","2012",80,444358,18
"Delaware","10","Male","M","2013","2013",83,447947,18.5
"Delaware","10","Male","M","2014","2014",94,452689,20.8
"Delaware","10","Male","M","2015","2015",92,457809,20.1
"Delaware","10","Male","M","2016","2016",97,460670,21.1
"District of Columbia","11","Female","F","1999","1999",12,301797,"Unreliable"
"District of Columbia","11","Female","F","2000","2000",13,302693,"Unreliable"
"District of Columbia","11","Female","F","2002","2002",22,303146,7.3
"District of Columbia","11","Female","F","2004","2004",10,300284,"Unreliable"
"District of Columbia","11","Female","F","2005","2005",10,299613,"Unreliable"
"District of Columbia","11","Female","F","2007","2007",12,302949,"Unreliable"
"District of Columbia","11","Female","F","2014","2014",11,346293,"Unreliable"
"District of Columbia","11","Male","M","1999","1999",147,268416,54.8
"District of Columbia","11","Male","M","2000","2000",135,269366,50.1
"District of Columbia","11","Male","M","2001","2001",160,270764,59.1
"District of Columbia","11","Male","M","2002","2002",171,270012,63.3
"District of Columbia","11","Male","M","2003","2003",159,267895,59.4
"District of Columbia","11","Male","M","2004","2004",133,267470,49.7
"District of Columbia","11","Male","M","2005","2005",143,267523,53.5
"District of Columbia","11","Male","M","2006","2006",126,269359,46.8
"District of Columbia","11","Male","M","2007","2007",128,271455,47.2
"District of Columbia","11","Male","M","2008","2008",125,273971,45.6
"District of Columbia","11","Male","M","2009","2009",101,280400,36
"District of Columbia","11","Male","M","2010","2010",93,284222,32.7
"District of Columbia","11","Male","M","2011","2011",79,292221,27
"District of Columbia","11","Male","M","2012","2012",61,299041,20.4
"District of Columbia","11","Male","M","2013","2013",64,306250,20.9
"District of Columbia","11","Male","M","2014","2014",70,312600,22.4
"District of Columbia","11","Male","M","2015","2015",108,318601,33.9
"District of Columbia","11","Male","M","2016","2016",97,323230,30
"Florida","12","Female","F","1999","1999",302,8073847,3.7
"Florida","12","Female","F","2000","2000",263,8184663,3.2
"Florida","12","Female","F","2001","2001",282,8372776,3.4
"Florida","12","Female","F","2002","2002",300,8541734,3.5
"Florida","12","Female","F","2003","2003",289,8697573,3.3
"Florida","12","Female","F","2004","2004",319,8902447,3.6
"Florida","12","Female","F","2005","2005",289,9117950,3.2
"Florida","12","Female","F","2006","2006",328,9280080,3.5
"Florida","12","Female","F","2007","2007",337,9378587,3.6
"Florida","12","Female","F","2008","2008",348,9465279,3.7
"Florida","12","Female","F","2009","2009",387,9534289,4.1
"Florida","12","Female","F","2010","2010",376,9611955,3.9
"Florida","12","Female","F","2011","2011",362,9736166,3.7
"Florida","12","Female","F","2012","2012",423,9869741,4.3
"Florida","12","Female","F","2013","2013",408,9990213,4.1
"Florida","12","Female","F","2014","2014",357,10170011,3.5
"Florida","12","Female","F","2015","2015",373,10368733,3.6
"Florida","12","Female","F","2016","2016",454,10542288,4.3
"Florida","12","Male","M","1999","1999",1393,7685574,18.1
"Florida","12","Male","M","2000","2000",1403,7797715,18
"Florida","12","Male","M","2001","2001",1511,7984190,18.9
"Florida","12","Male","M","2002","2002",1566,8147636,19.2
"Florida","12","Male","M","2003","2003",1640,8306512,19.7
"Florida","12","Male","M","2004","2004",1546,8512871,18.2
"Florida","12","Male","M","2005","2005",1528,8724088,17.5
"Florida","12","Male","M","2006","2006",1727,8886910,19.4
"Florida","12","Male","M","2007","2007",1898,8989255,21.1
"Florida","12","Male","M","2008","2008",1956,9062026,21.6
"Florida","12","Male","M","2009","2009",1912,9118355,21
"Florida","12","Male","M","2010","2010",1860,9189355,20.2
"Florida","12","Male","M","2011","2011",1975,9321376,21.2
"Florida","12","Male","M","2012","2012",2011,9447827,21.3
"Florida","12","Male","M","2013","2013",1996,9562647,20.9
"Florida","12","Male","M","2014","2014",2028,9723286,20.9
"Florida","12","Male","M","2015","2015",2167,9902539,21.9
"Florida","12","Male","M","2016","2016",2223,10070151,22.1
"Georgia","13","Female","F","1999","1999",184,4096031,4.5
"Georgia","13","Female","F","2000","2000",188,4159340,4.5
"Georgia","13","Female","F","2001","2001",182,4256162,4.3
"Georgia","13","Female","F","2002","2002",172,4327934,4
"Georgia","13","Female","F","2003","2003",192,4394952,4.4
"Georgia","13","Female","F","2004","2004",178,4463524,4
"Georgia","13","Female","F","2005","2005",173,4555263,3.8
"Georgia","13","Female","F","2006","2006",182,4670606,3.9
"Georgia","13","Female","F","2007","2007",182,4777572,3.8
"Georgia","13","Female","F","2008","2008",220,4856984,4.5
"Georgia","13","Female","F","2009","2009",218,4917756,4.4
"Georgia","13","Female","F","2010","2010",195,4958482,3.9
"Georgia","13","Female","F","2011","2011",214,5012403,4.3
"Georgia","13","Female","F","2012","2012",243,5068921,4.8
"Georgia","13","Female","F","2013","2013",211,5110806,4.1
"Georgia","13","Female","F","2014","2014",234,5170356,4.5
"Georgia","13","Female","F","2015","2015",250,5234978,4.8
"Georgia","13","Female","F","2016","2016",238,5289906,4.5
"Georgia","13","Male","M","1999","1999",900,3949934,22.8
"Georgia","13","Male","M","2000","2000",881,4027113,21.9
"Georgia","13","Male","M","2001","2001",921,4120876,22.3
"Georgia","13","Male","M","2002","2002",938,4180322,22.4
"Georgia","13","Male","M","2003","2003",969,4227841,22.9
"Georgia","13","Male","M","2004","2004",870,4305728,20.2
"Georgia","13","Male","M","2005","2005",872,4370659,20
"Georgia","13","Male","M","2006","2006",933,4485207,20.8
"Georgia","13","Male","M","2007","2007",1041,4572416,22.8
"Georgia","13","Male","M","2008","2008",942,4647859,20.3
"Georgia","13","Male","M","2009","2009",1008,4703090,21.4
"Georgia","13","Male","M","2010","2010",1008,4729171,21.3
"Georgia","13","Male","M","2011","2011",994,4802807,20.7
"Georgia","13","Male","M","2012","2012",1024,4851024,21.1
"Georgia","13","Male","M","2013","2013",1032,4881361,21.1
"Georgia","13","Male","M","2014","2014",1142,4926987,23.2
"Georgia","13","Male","M","2015","2015",1175,4979882,23.6
"Georgia","13","Male","M","2016","2016",1307,5020465,26
"Hawaii","15","Female","F","2016","2016",13,710942,"Unreliable"
"Hawaii","15","Male","M","1999","1999",39,608470,6.4
"Hawaii","15","Male","M","2000","2000",45,608671,7.4
"Hawaii","15","Male","M","2001","2001",34,616759,5.5
"Hawaii","15","Male","M","2002","2002",30,623421,4.8
"Hawaii","15","Male","M","2003","2003",30,627401,4.8
"Hawaii","15","Male","M","2004","2004",35,636705,5.5
"Hawaii","15","Male","M","2005","2005",22,647916,3.4
"Hawaii","15","Male","M","2006","2006",26,657380,4
"Hawaii","15","Male","M","2007","2007",33,658490,5
"Hawaii","15","Male","M","2008","2008",32,666900,4.8
"Hawaii","15","Male","M","2009","2009",40,673642,5.9
"Hawaii","15","Male","M","2010","2010",38,681243,5.6
"Hawaii","15","Male","M","2011","2011",39,689805,5.7
"Hawaii","15","Male","M","2012","2012",45,701965,6.4
"Hawaii","15","Male","M","2013","2013",29,709614,4.1
"Hawaii","15","Male","M","2014","2014",36,718099,5
"Hawaii","15","Male","M","2015","2015",51,725372,7
"Hawaii","15","Male","M","2016","2016",49,717615,6.8
"Idaho","16","Female","F","1999","1999",23,636798,3.6
"Idaho","16","Female","F","2000","2000",18,645293,"Unreliable"
"Idaho","16","Female","F","2001","2001",33,658043,5
"Idaho","16","Female","F","2002","2002",16,668686,"Unreliable"
"Idaho","16","Female","F","2003","2003",18,679877,"Unreliable"
"Idaho","16","Female","F","2004","2004",20,693186,2.9
"Idaho","16","Female","F","2005","2005",22,711983,3.1
"Idaho","16","Female","F","2006","2006",26,732104,3.6
"Idaho","16","Female","F","2007","2007",18,750127,"Unreliable"
"Idaho","16","Female","F","2008","2008",23,764792,3
"Idaho","16","Female","F","2009","2009",29,775398,3.7
"Idaho","16","Female","F","2010","2010",23,782258,2.9
"Idaho","16","Female","F","2011","2011",26,791358,3.3
"Idaho","16","Female","F","2012","2012",28,797116,3.5
"Idaho","16","Female","F","2013","2013",34,805052,4.2
"Idaho","16","Female","F","2014","2014",36,815968,4.4
"Idaho","16","Female","F","2015","2015",36,826183,4.4
"Idaho","16","Female","F","2016","2016",39,839608,4.6
"Idaho","16","Male","M","1999","1999",127,638876,19.9
"Idaho","16","Male","M","2000","2000",107,648660,16.5
"Idaho","16","Male","M","2001","2001",137,661919,20.7
"Idaho","16","Male","M","2002","2002",144,671686,21.4
"Idaho","16","Male","M","2003","2003",140,683503,20.5
"Idaho","16","Male","M","2004","2004",153,698616,21.9
"Idaho","16","Male","M","2005","2005",171,716258,23.9
"Idaho","16","Male","M","2006","2006",148,736565,20.1
"Idaho","16","Male","M","2007","2007",165,754978,21.9
"Idaho","16","Male","M","2008","2008",144,769528,18.7
"Idaho","16","Male","M","2009","2009",163,779041,20.9
"Idaho","16","Male","M","2010","2010",174,785324,22.2
"Idaho","16","Male","M","2011","2011",160,793627,20.2
"Idaho","16","Male","M","2012","2012",173,798612,21.7
"Idaho","16","Male","M","2013","2013",188,807084,23.3
"Idaho","16","Male","M","2014","2014",171,818496,20.9
"Idaho","16","Male","M","2015","2015",206,828747,24.9
"Idaho","16","Male","M","2016","2016",197,843532,23.4
"Illinois","17","Female","F","1999","1999",126,6313350,2
"Illinois","17","Female","F","2000","2000",110,6338957,1.7
"Illinois","17","Female","F","2001","2001",137,6370443,2.2
"Illinois","17","Female","F","2002","2002",116,6387897,1.8
"Illinois","17","Female","F","2003","2003",98,6402859,1.5
"Illinois","17","Female","F","2004","2004",111,6414209,1.7
"Illinois","17","Female","F","2005","2005",114,6423831,1.8
"Illinois","17","Female","F","2006","2006",99,6440022,1.5
"Illinois","17","Female","F","2007","2007",101,6467577,1.6
"Illinois","17","Female","F","2008","2008",95,6493537,1.5
"Illinois","17","Female","F","2009","2009",102,6520723,1.6
"Illinois","17","Female","F","2010","2010",94,6538356,1.4
"Illinois","17","Female","F","2011","2011",95,6555063,1.4
"Illinois","17","Female","F","2012","2012",116,6555800,1.8
"Illinois","17","Female","F","2013","2013",119,6555652,1.8
"Illinois","17","Female","F","2014","2014",108,6559694,1.6
"Illinois","17","Female","F","2015","2015",115,6545500,1.8
"Illinois","17","Female","F","2016","2016",132,6509748,2
"Illinois","17","Male","M","1999","1999",1066,6045670,17.6
"Illinois","17","Male","M","2000","2000",1007,6080336,16.6
"Illinois","17","Male","M","2001","2001",1135,6118002,18.6
"Illinois","17","Male","M","2002","2002",1095,6137659,17.8
"Illinois","17","Male","M","2003","2003",1025,6153147,16.7
"Illinois","17","Male","M","2004","2004",867,6175564,14
"Illinois","17","Male","M","2005","2005",900,6186072,14.5
"Illinois","17","Male","M","2006","2006",922,6203933,14.9
"Illinois","17","Male","M","2007","2007",918,6228289,14.7
"Illinois","17","Male","M","2008","2008",992,6253501,15.9
"Illinois","17","Male","M","2009","2009",942,6276055,15
"Illinois","17","Male","M","2010","2010",947,6292276,15.1
"Illinois","17","Male","M","2011","2011",996,6314194,15.8
"Illinois","17","Male","M","2012","2012",1036,6319455,16.4
"Illinois","17","Male","M","2013","2013",971,6326483,15.3
"Illinois","17","Male","M","2014","2014",1048,6320886,16.6
"Illinois","17","Male","M","2015","2015",1087,6314495,17.2
"Illinois","17","Male","M","2016","2016",1329,6291791,21.1
"Indiana","18","Female","F","1999","1999",94,3083351,3
"Indiana","18","Female","F","2000","2000",86,3098011,2.8
"Indiana","18","Female","F","2001","2001",128,3120158,4.1
"Indiana","18","Female","F","2002","2002",110,3133342,3.5
"Indiana","18","Female","F","2003","2003",99,3152366,3.1
"Indiana","18","Female","F","2004","2004",84,3168952,2.7
"Indiana","18","Female","F","2005","2005",83,3191481,2.6
"Indiana","18","Female","F","2006","2006",91,3218203,2.8
"Indiana","18","Female","F","2007","2007",109,3241454,3.4
"Indiana","18","Female","F","2008","2008",113,3263963,3.5
"Indiana","18","Female","F","2009","2009",87,3281477,2.7
"Indiana","18","Female","F","2010","2010",103,3294065,3.1
"Indiana","18","Female","F","2011","2011",94,3309937,2.8
"Indiana","18","Female","F","2012","2012",115,3319144,3.5
"Indiana","18","Female","F","2013","2013",119,3334634,3.6
"Indiana","18","Female","F","2014","2014",97,3347411,2.9
